14:0_perDWT,TMTD_perDWT,14:1_perDWT,i15:0_perDWT,ai15:0_perDWT,15:0_perDWT,15:1_perDWT,i16:0_perDWT,ai16:0?_perDWT,pristanic?_perDWT,16:0_perDWT,16:1w11?_perDWT,16:1w9?_perDWT,16:1w7_perDWT,16:1w5_perDWT,i17:0_perDWT,ai17:0_perDWT,16:2w4_perDWT,phytanic?_perDWT,17:0_perDWT,16:3w4?_perDWT,17:1_perDWT,16:4w3?_perDWT,16:4w1_perDWT,18:0_perDWT,18:1w11?_perDWT,18:1w9_perDWT,18:1w7_perDWT,18:1w6?_perDWT,18:1w5?_perDWT,18:2a_perDWT,18:2b_perDWT,18:2w6_perDWT,18:2w4_perDWT,18:3w6_perDWT,19:0_perDWT,18:3w4_perDWT,18:3w3_perDWT,18:4w3_perDWT,18:4w1?_perDWT,20:0_perDWT,18:5w3_perDWT,20:1w11?_perDWT,20:1w9_perDWT,20:1w7?_perDWT,20:2a?_perDWT,20:2b?_perDWT,20:2w6_perDWT,20:3w6_perDWT,21:0_perDWT,20:4w6_perDWT,20:3w3_perDWT,20:4w3_perDWT,20:5w3_perDWT,22:0_perDWT,22:1w11(13)_perDWT,22:1w9_perDWT,22:1w7_perDWT,22:2NMIDa?_perDWT,22:2NMIDb?_perDWT,21:5w3?_perDWT,23:0_perDWT,22:4w6?_perDWT,22:5w6_perDWT,22:4w3?_perDWT,22:5w3_perDWT,24:0_perDWT,22:6w3_perDWT,24:1(24:1n-9)_perDWT,Bacterial_perDWT,SFA_perDWT,MUFA_perDWT,PUFA_perDWT,PUFA/SFA_perDWT,Sum_N-3_PUFA_perDWT,DHA/EPA_perDWT,Diatom_freshness_perDWT,Zooplankton_perDWT,Nearshore_perDWT,Diatom_Indicator_perDWT,Diatom_to_Flagellate_perDWT,Carnivory_benthic_pelagic_perDWT,Storage_lipid_diatom_perDWT,Membrane_lipid_diatom_perDWT,vial_id,year,cruise,gis_station,total_benthic_cpue,area_swept,cpue,vessel,haul,sex,cw,ch_cc,crab_wgt,hepato_wwt,hepato_dwt,maturity,mid_latitude,mid_longitude,bottom_depth,gear_temperature,sample_region,lme,bsierp_region
10.71,0.26,0.54,0.93,0.06,2.69,0,0,0.44,0,42.43,0,0,55.18,0.78,2.42,3.07,4.03,1.64,0,3.34,0,1.38,2.1,10.73,1.72,36.9,34.51,1.83,0.41,0,0,3.26,1.93,0.97,0,0,0.92,3.92,0.78,0,0,13.44,5.73,29.87,0,0,2.74,0,0,8.44,0,1.35,55.61,0.29,2.62,4.96,3.34,0.88,4.41,0,0,0,1.93,0,7.27,0.15,12.94,1.07,9.61,75.84,192.91,118.19,1.56,83.39,0.23,0.1,59.96,4.19,1.3,0.92,1.07,14.09,4.3,2019-176,2019,201902,W-27,193.027395,0.01495924640185965,67622.14170589813,162,1,1,88.29,12.31,235.2,1.6996,0.2134,0,62.31661,-175.31904,80,0.2,7,NBS,10
14.79,0.43,0.39,0.94,0.15,2.07,0,0.97,1.58,0,70.54,0,0,62.29,0.73,3.07,2.51,10.01,1.55,0,5.76,0.26,1.42,8.53,14.1,1.53,46.92,38.91,0.18,0.73,0,0,3.24,2.66,0.94,0,1.69,0.57,6,0,0,0,12.4,5.9,17.9,0,0,1.04,0,0,4.24,0,1.6,74.55,0.36,4.47,2.67,2.52,0.71,2.87,0,0,0.27,1.33,0,4.44,0.04,15.59,0.53,11.54,113.09,198.32,147.45,1.3,104.16,0.21,0.16,45.85,3.81,0.88,1.7,1.21,10.38,4.78,2019-177,2019,201902,EE-18,4746.653277,0.0140194151399808,92835.47187987632,162,20,1,56.47,7.24,69.1,1.0054,0.2723,0,65.01249,-169.11489,49,2.3,9,NBS,13
13.72,0.43,0.32,0.92,0.15,1.94,0,0.85,1.12,0,74.4,0,0,64.16,0.73,2.8,2.15,8.75,1.51,0,5.28,0,1.07,7.46,15.99,1.44,53.25,41.64,1.98,0.77,0,0,3.05,2.45,0.91,0,1.71,0.54,5.91,0,0,0,8.56,6.68,19.05,0,0,0.96,0,0.06,3.9,0,1.56,71.46,0.36,1.28,1.97,2.71,0.45,3.18,0,0,0.16,1.64,0,4.18,0.03,15.69,0.5,9.94,116.43,205.03,140.3,1.21,100.42,0.22,0.14,40.25,3.59,0.86,1.55,1.28,10.85,4.55,2019-178,2019,201902,EE-18,4746.653277,0.0140194151399808,92835.47187987632,162,20,1,62.66,8.96,85.8,0.7301,0.193,0,65.01249,-169.11489,49,2.3,9,NBS,13
14.43,0.51,0.32,0.77,0.13,2.05,0,0,0.72,0,52.7,0,0,53.55,0.9,2.88,1.51,9.99,1.55,0,5.6,0.36,1.45,8.85,11.85,1.45,35.27,36.62,2.08,0.64,0,0,2.84,2.65,1.02,0,2.11,0.48,6.95,0,1.72,0,10.1,6.56,21.3,0,0,1.75,0,0.13,5.9,0,2.17,83.35,0.4,1.61,3.33,3.33,1.25,3.28,0,0,0.51,1.19,0,5.01,0.04,17.51,0.96,8.42,91.39,178.38,163.88,1.79,116.93,0.21,0.19,46.23,3.31,1.02,1.61,0.96,7.7,4.76,2019-179,2019,201902,EE-18,4746.653277,0.0140194151399808,92835.47187987632,162,20,1,66.29,11.23,116.2,1.0169,0.2774,0,65.01249,-169.11489,49,2.3,9,NBS,13
10.69,0.37,0.38,0.9,0.14,1.49,0,0.9,1.12,0,45.45,0,0,45.14,0.75,2.5,2.3,7.8,1.16,0,4.61,0.21,0.9,7.5,10.07,1.59,38.01,30.3,2.73,0.64,0,0,2.74,2.53,0.71,0,1.94,0.54,5.05,0,0,0,8.9,5.72,15.17,0,0,1.43,0,0.1,3.73,0,1.61,66.3,0.34,1.94,2.87,3.23,0.89,2,0,0,0.46,1.2,0,5.54,0.11,16.77,0.72,9.55,77.64,158.31,134.25,1.73,96.71,0.25,0.19,37.83,3.28,0.99,1.54,1.25,8.94,3.95,2019-180,2019,201902,EE-18,4746.653277,0.0140194151399808,92835.47187987632,162,20,2,56.27,0,55.1,0.6082,0.1836,0,65.01249,-169.11489,49,2.3,9,NBS,13
12.9,0.44,0.35,0.74,0.13,1.77,0,0.72,0.79,0,54.94,0,0,58.26,0.65,2.73,1.97,9.49,1.4,0,6.18,0,1.07,9.5,13.51,1.32,45.57,42.01,0.16,0.71,0,0,3.29,2.73,1.08,0,1.91,0.64,7.65,0,0,0,9.1,7.05,20.75,0,0,1.44,0,0.09,5.37,0,2.12,84.43,0.34,2.18,2.56,2.26,0.8,3.47,0,0,0.24,1.35,0,4.75,0.03,17.31,0.36,8.86,92.51,193.27,164.83,1.78,117.98,0.21,0.19,43.89,3.93,1.06,1.52,1.08,7.61,4.88,2019-181,2019,201902,EE-18,4746.653277,0.0140194151399808,92835.47187987632,162,20,2,49.02,0,41.7,0.7711,0.2397,0,65.01249,-169.11489,49,2.3,9,NBS,13
11.06,0.43,0.28,0.54,0.1,1.32,0,0.43,0.64,0,48.14,0,0,47.38,0.52,1.8,0.84,9.11,0.95,0,5.6,0.24,0.86,9.61,10.99,0.69,39.6,30.62,1.38,0.42,0,0,2.14,2.04,0.79,0,1.67,0.46,6.7,0,0,0.04,4.63,5.39,13.15,0,0,0.82,0,0.06,3.77,0,1.93,71.82,0.32,1.09,2.39,2.06,0.13,1.55,0,0,0.5,0.96,0,3.02,0.03,12.39,0.39,5.92,77.65,150.23,135.91,1.75,97.23,0.17,0.21,28.71,2.59,0.98,1.82,1.29,7.07,5.8,2019-182,2019,201902,EE-18,4746.653277,0.0140194151399808,92835.47187987632,162,20,2,49.5,0,41.8,0.5153,0.1877,0,65.01249,-169.11489,49,2.3,9,NBS,13
11.62,0.48,0.29,0.63,0.13,1.41,0,0,0.88,0,44.85,0,0,51.94,0.6,2.12,0.57,9.83,1.22,0,6,0.34,1.08,10.07,10.49,1.16,33.31,33.09,1.15,0.4,0,0,2.91,2.34,0.93,0,1.72,0.5,7.23,0,0,0,6.57,5.21,14.63,0,0,0.98,0,0.08,4.33,0,1.97,78.04,0.28,2.1,2.58,2,0.63,2.31,0,0,0,1.07,0,3.33,0.07,12.89,0.33,6.1,74.84,155.7,148.15,1.98,105.03,0.17,0.22,33.1,3.41,1.16,1.73,1.01,7.18,6.05,2019-183,2019,201902,EE-18,4746.653277,0.0140194151399808,92835.47187987632,162,20,2,55.49,0,55,0.6205,0.2012,0,65.01249,-169.11489,49,2.3,9,NBS,13
12.89,0.36,0.36,0.6,0.36,1.42,0,0.56,1.14,0,49.23,0,0,43.83,0.56,2,1.14,7.85,1.09,0,4.53,0,0.71,7.34,10.29,0.92,38.28,29.26,2.05,0.38,0,0,2.42,1.96,0.69,0,1.45,0.16,4.6,2.55,0,0,9.87,5.9,12.95,0,0,1.06,0,0.08,3.04,0,1.37,53.47,0.29,6.36,2.1,1.83,0.62,1.71,0,0,0,0.78,0,3.24,0,10.48,1.05,7.22,81.44,155.69,110.03,1.35,74.03,0.2,0.18,39.02,2.58,0.89,1.48,1.31,9.53,5.1,2019-184,2019,201902,EE-18,4746.653277,0.0140194151399808,92835.47187987632,162,20,2,57.94,0,69.9,0.8346,0.2963,0,65.01249,-169.11489,49,2.3,9,NBS,13
2.43,0.1,0.08,0.27,0.16,0.59,0,0.4,0.26,0,10.89,0,0,5.67,0.34,1.02,1.06,1.51,0.6,0,0.64,0,0.87,0.34,3.61,0.82,10.13,8.65,1.09,0.21,0,0,0.94,0.45,0.23,0,0.34,0.16,0.35,0.13,0,0,3.66,1.53,4.41,0,0,0.8,0,0,3.95,0,0.22,20.71,0.39,0.36,1.19,3.29,0.38,0.77,0,0,0,0.43,0,2.3,0,9.53,0.44,3.77,21.79,41.85,45.05,2.07,34.14,0.46,0.17,14.43,1.1,0.52,1.29,1.17,16.15,2.17,2019-185,2019,201901,QP2524,1848.579017,0.015728067046296,272251.0011812556,162,163,2,50.19,0,38.4,0.5894,0.0607,0,60.16502,-172.99523,60,2.9,4,EBS,9
10.41,0.28,0.56,0.78,0.52,2.88,0,0.89,0.26,0,54.29,0,0,65.41,0.63,2.07,2.29,3.49,1.36,0,2.64,0,1.29,1.87,10.45,1.37,59.67,34.58,1.74,0.35,0,0,2.92,1.1,0.7,0,1.18,0.46,3.47,0.72,0,0,10.46,5.44,22.22,0,0,1.92,0,0.13,8.66,0,1.19,52.59,0.32,1.36,2.87,2.78,0.86,2.19,0,0,0,1.83,0,5.31,0.18,14.75,0.8,9.69,87.11,210.25,109.14,1.25,79.07,0.28,0.07,45.13,3.38,1.2,0.88,1.73,18.83,3.56,2019-186,2019,201902,W-27,193.027395,0.01495924640185965,67622.14170589813,162,1,2,58.03,0,49.2,0.8277,0.1922,0,62.31661,-175.31904,80,0.2,7,NBS,10
7.83,0.23,0.25,0.53,0.36,1.98,0,0.74,0.28,0,32.91,0,0,43.35,0.48,1.57,1.94,2.68,0.99,0,1.7,0,0.72,1.25,6.8,1.09,27.28,18.4,1.15,0.21,0,0,1.82,0.92,0.47,0,0.87,0.28,2.09,0.52,0,0,7.22,3.17,14.99,0,0,1.11,0,0.06,3.73,0,0.63,22.68,0.22,1.49,2.09,3.45,0.49,1.38,0,0,0,0.66,0,2.22,0,4.88,0.75,7.41,56.44,125.36,51.09,0.91,33.5,0.22,0.08,32.41,2.09,1.32,0.92,1.48,20.78,4.64,2019-187,2019,201902,W-27,193.027395,0.01495924640185965,67622.14170589813,162,1,1,83.49,12.11,211,0.6746,0.148,0,62.31661,-175.31904,80,0.2,7,NBS,10
6.65,0.08,0.23,0.24,0.16,1.88,0,0.86,0.09,0,23.79,0,0,16.15,0.39,2.4,1.56,1.51,1.26,0,1.28,0,2.2,0.07,9.2,2.11,20.21,12.47,1.41,0.29,0,0,2.21,0.49,0.52,0,0.72,0.56,1.12,0.36,0,0,6.97,3.69,11.16,0,0,2.73,0,0.23,3.9,0,0.87,35.8,0.45,0.44,0.67,2.09,1.16,1.4,0,0,0,0.55,0,4.02,0,26.55,0.63,7.21,48.87,78.91,88.03,1.8,71.12,0.74,0.11,25.01,2.77,0.68,0.85,1.62,14.49,1.35,2019-188,2019,201901,M-19,7173.04846,0.0131243644317885,6095.533266832498,94,127,1,80.47,12.32,196.2,0.994,0.1952,0,59.01471,-169.16542,54,4.4,3,EBS,6
0.92,0,0,0.2,0.09,0.39,0,0.22,0.06,0,6.45,0,0.58,1.88,0.1,0.68,0.54,0.52,0.53,0,0.44,0,1.07,0,3.11,0.89,6.83,5.14,0.62,0.15,0,0,0.66,0.23,0.21,0,0,0.11,0.1,0.07,0,0,1.66,0.87,2.56,0,0,0.86,0,0.07,2.7,0,0.22,15.44,0.22,0.21,0.32,0.81,0.16,0.32,0,0,0,0.23,0,1.93,0.09,8.04,0.46,2.17,13.56,23.08,33.3,2.46,26.9,0.52,0.18,6.43,0.77,0.29,1.48,1.33,19.23,1.92,2019-189,2019,201901,M-19,7173.04846,0.0131243644317885,6095.533266832498,94,127,1,82.24,11.11,201.9,2.0646,0.1585,0,59.01471,-169.16542,54,4.4,3,EBS,6
4.37,0.06,0.14,0.26,0.19,1.62,0,0.85,0.1,0,17.45,0,0,9.26,0.29,2.4,1.67,1.5,1.28,0,1.17,0,2.22,0.08,8.08,2.01,16.71,10.99,1.46,0.49,0,0,1.86,0.5,0.6,0,0.74,0.23,0.48,0.32,0,0,6.21,3.43,10.27,0,0,2.43,0,0.27,4.67,0,0.55,27.82,0.92,0.62,0.78,3.58,1.05,1.4,0,0,0,0.59,0,4.23,0.13,21.42,0.98,7.09,39.65,67.22,73.86,1.86,56.95,0.77,0.16,24.89,2.09,0.53,1.05,1.52,19.11,1.3,2019-190,2019,201901,M-19,7173.04846,0.0131243644317885,6095.533266832498,94,127,1,94.11,14.06,291.8,0.7763,0.144,0,59.01471,-169.16542,54,4.4,3,EBS,6
9.92,0.11,0.37,0.45,0.27,2.69,0,1.3,0.13,0,40.9,0,0,28.62,0.49,3.56,2.4,2.29,1.66,0,1.89,0,2.85,0.2,13.79,2.63,39.69,19.82,2,0.5,0,0,3.35,0.73,0.81,0,1.19,0.79,1.6,0.58,0,0,10.69,5.96,16.89,0,0,3.92,0,0.35,5.41,0,1.24,46.35,0.66,0.87,1.02,2.8,1.67,2.21,0,0,0,1.03,0,5.69,0,36.2,0.83,10.81,78.19,133.16,120,1.53,94.72,0.78,0.09,38.23,4.14,0.7,0.8,2,17.9,1.28,2019-191,2019,201901,M-19,7173.04846,0.0131243644317885,6095.533266832498,94,127,1,85.44,13.76,214.4,0.9807,0.2096,0,59.01471,-169.16542,54,4.4,3,EBS,6
10.51,0.1,0.28,0.4,0.3,2.97,0,1.55,0.32,0,37.19,0,0,26.07,0.59,3.7,2.43,2.34,1.55,0,2.18,0,3.02,0.22,12.92,2.81,33.38,19.41,2.17,0.47,0,0,3.96,0.78,0.85,0,1.17,0.84,1.7,0.58,0,0,10.95,5.84,18.88,0,0,5.56,0,0.3,6.75,0,1.36,53.06,0.46,0.9,1.2,3,1.91,2.54,0,0,0,0.97,0,6.38,0.18,42.37,0.75,11.68,74.88,126.73,138.55,1.85,108.74,0.8,0.11,40.78,4.8,0.7,0.78,1.72,15.3,1.25,2019-192,2019,201901,M-19,7173.04846,0.0131243644317885,6095.533266832498,94,127,1,83.95,12.91,213.2,0.6669,0.114,0,59.01471,-169.16542,54,4.4,3,EBS,6
2.61,0,0,0.55,0.38,1.02,0,0.57,0.25,0,12.61,0,0,7.87,0.35,1.48,1.13,1.11,1.07,0,0.8,0,1.4,0.28,5.54,0.95,8.69,10.12,1.1,0.29,0,0,1.15,0.73,0.28,0,0,0.25,0.4,0.26,0,0,5.12,0.73,7.49,0,0,0.91,0,0.09,5.28,0,0.26,29.66,0.19,0.33,0.96,2.95,0.39,1.03,0,0,0,0.53,0,4.58,0,11.02,0.68,5.38,27.49,47.63,60.32,2.19,47.57,0.37,0.15,17.59,1.4,0.62,1.17,0.86,19.54,2.69,2019-193,2019,201901,JI2019,18772.049118,0.01305736867904535,120734.9190139632,94,120,1,84.88,12.43,216.9,0.5542,0.0715,0,57.83261,-169.36258,66,3.9,2,EBS,5
2.6,0,0,0.61,0.28,0.89,0,0.58,0.19,0,11.54,0,0,6.69,0.26,1.41,1.28,1.26,0.87,0,0.69,0,1.15,0.21,4.64,1.03,9.76,9.47,1.18,0.31,0.11,0,1.05,0.63,0.31,0,0,0.17,0.28,0.15,0,0,5.1,1.39,5.51,0,0,0.96,0,0.08,4.89,0,0.22,25.29,0.25,0.67,1.15,1.44,0.31,0.92,0,0,0,0.52,0,3.09,0,10.39,1.14,5.24,25.22,45.08,52.6,2.09,40.58,0.41,0.15,15.25,1.22,0.58,1.23,1.03,24.11,2.44,2019-194,2019,201901,JI2019,18772.049118,0.01305736867904535,120734.9190139632,94,120,1,87.76,12.5,237.8,0.6742,0.1077,0,57.83261,-169.36258,66,3.9,2,EBS,5
5.72,0.2,0.25,0.62,2.37,1.4,0,1.21,0.3,0.05,21.3,0,0,17.15,0.52,1.88,1.98,2.19,1.52,0,0.96,0,1.92,1.38,8.22,1.29,17.87,17.26,1.71,0.35,0,0,2.31,1.6,0.65,0,0.87,0.24,1.24,0.31,0,0,7.93,2.39,9.43,0,0,1.47,0,0.25,7.91,0,0.44,49.05,1.16,1.05,2.59,5.1,0.56,1.63,0,0,0,0.84,0,4.66,0.14,17.24,1.86,9.76,48.33,86.75,97.46,2.02,74.78,0.35,0.14,28.49,2.54,0.8,0.9,1.04,13.86,2.85,2019-195,2019,201901,JI2019,18772.049118,0.01305736867904535,120734.9190139632,94,120,1,93.1,14.07,297.4,0.9057,0.1388,0,57.83261,-169.36258,66,3.9,2,EBS,5
3.74,0.14,0.18,0.46,1.24,1.23,0,0.91,0.24,0,16.03,0,0,11.77,0.45,1.48,1.39,1.85,1.06,0,0.87,0,1.62,0.64,5.82,1.19,13.51,13.47,1.42,0.26,0,0,1.69,1.13,0.45,0,0.68,0.18,0.64,0.23,0,0,6.7,1.9,8.54,0,0,1.12,0,0.13,5.07,0,0.36,36.77,0.67,0.64,1.41,7.11,0,1.38,0,0,0,0.61,0,3.86,0,14.56,0.87,6.96,34.56,69.42,73.7,2.13,57.98,0.4,0.15,26.3,1.87,0.73,1,1,18.37,2.53,2019-196,2019,201901,JI2019,18772.049118,0.01305736867904535,120734.9190139632,94,120,1,86.29,13.78,222,0.6779,0.11,0,57.83261,-169.36258,66,3.9,2,EBS,5
5.23,0,0.58,0.78,11.45,1.99,0,0,0.56,0.12,33.5,0,0,29.71,0.95,1.96,4.01,3.47,1.51,0,2.19,0,2.81,0.72,9.72,1.49,37.51,28.25,1.91,0.46,0,0,3.26,1.82,0.86,0,1.3,0.25,1.17,0.46,0,0,8.29,4.69,12,0,0,3.05,0,0.45,7.63,0,0.7,59.01,1.86,1.01,2.63,7.39,1.07,1.52,0,0,0,0.86,0,5.74,0.24,23.08,3.06,20.76,73.4,139.92,120.97,1.65,92.76,0.39,0.13,36,3.52,0.89,1.01,1.33,25.5,2.56,2019-197,2019,201901,L-20,8119.046467,0.0136777921669719,14860.297445578051,94,123,1,85.52,13.79,219,0.6689,0.092,0,58.66099,-169.78121,66,3.1,3,EBS,6
2.48,0,0.22,0.45,4.5,0.94,0,0,0.09,0.07,11.96,0,0,9.98,0.46,1.15,1.92,1.37,0.77,0,0.98,0,1.64,0.16,5.51,0.9,12.45,9.75,0.98,0.19,0,0,1.43,0.74,0.48,0,0,0.14,0.41,0.19,0,0,4.23,1.83,5.29,0,0,1.11,0,0.22,3.78,0,0.28,25.3,1.07,0.45,1.33,3.2,0.58,0.67,0,0,0,0.46,0,2.79,0.11,9.49,1.46,9.06,31.25,52.71,52,1.66,40.05,0.38,0.16,16.33,1.58,0.83,1.22,1.28,24.23,2.66,2019-198,2019,201901,L-20,8119.046467,0.0136777921669719,14860.297445578051,94,123,1,82.5,13.05,212.1,1.0211,0.1487,0,58.66099,-169.78121,66,3.1,3,EBS,6
4.05,0,0.18,0.6,5.86,1.34,0,0,0.28,0,19.51,0,0,15.57,0.72,1.53,2.84,2.16,1.16,0,1.33,0,1.52,0.4,6.54,0.83,19.12,19.33,1.57,0.24,0,0,2.16,1.14,0.54,0,0.79,0.39,0.58,0.29,0,0,4.67,2.22,5.75,0,0,1.33,0,0.14,6.37,0,0.42,38.11,0.48,0.51,1.24,1.84,0.36,0.6,0,0,0,0.58,0,4.01,0.14,17.42,0.91,12.47,44.5,74.7,80.49,1.81,62.45,0.46,0.13,16.24,2.55,0.8,0.92,0.99,26.82,2.19,2019-199,2019,201901,L-20,8119.046467,0.0136777921669719,14860.297445578051,94,123,1,85.05,12.63,167.5,0.7048,0.1111,0,58.66099,-169.78121,66,3.1,3,EBS,6
5.41,0,0.66,0.82,27.52,2.54,0,0,0.67,0.16,17.77,0,0,29.1,1.52,1.63,5.83,2.91,1.29,0,1.45,0,2.63,1.56,12.41,0.54,22.11,22.11,1.53,0.31,0,0,2.8,1.98,1.2,0,1.13,0.45,1.51,1.31,2.55,0,5.08,4.11,7.44,0,0,2.4,0,0.63,6.34,0,1.01,58.16,2.3,0.82,3.34,4.85,0.52,0.81,0,0,0,0.7,0,4,0.26,16.87,5.29,39.02,81.78,108.8,109.72,1.34,84.62,0.29,0.15,25.63,3.25,1.64,0.82,1,19.29,3.45,2019-200,2019,201901,L-20,8119.046467,0.0136777921669719,14860.297445578051,94,123,1,97.48,13.63,266.4,0.8224,0.1929,0,58.66099,-169.78121,66,3.1,3,EBS,6
2.34,0,0.21,0.4,9.06,1.03,0,0,0.28,0,9.91,0,0,10.77,0.69,1.18,2.43,1.17,0.84,0,0.93,0,1.41,0.33,4.93,0.58,11.43,10.82,0.97,0.23,0,0,1.39,0.7,0.52,0,0.52,0.12,0.33,0,0,0,3.28,1.71,3.59,0,0,1.14,0,0.22,4.01,0,0.29,26.34,1.05,0.23,1.12,5.15,0,0.38,0,0,0,0.34,0,2.61,0.13,8.35,1.8,14.38,33.8,52.57,50.89,1.51,39.46,0.32,0.15,15.07,1.5,1.09,1.07,1.06,32.48,3.15,2019-201,2019,201901,L-20,8119.046467,0.0136777921669719,14860.297445578051,94,123,1,91.61,13.85,271.6,1.1562,0.0723,0,58.66099,-169.78121,66,3.1,3,EBS,6
0.41,0,0,0.07,0.07,0.24,0,0.13,0,0,5.47,0,0,2.41,0.08,0.49,0.44,0.08,0.46,0,0.45,0,0.59,0,2.05,0.17,3.96,4.37,0.41,0.11,0,0,0.83,0.12,0.19,0,0,0.12,0.05,0.06,0,0,0.59,0.4,0.79,0,0,0.57,0,0,3.14,0,0,10.65,0.18,0,0.38,1.58,0,0,0,0,0,0.22,0,0.8,0,5.41,0.29,1.44,10.01,15.53,23.28,2.33,17.62,0.51,0.12,3.73,0.95,0.44,0.81,0.91,44.01,1.97,2019-202,2019,201901,Q-20,2373.273403,0.0134606455643187,77917.33873300937,94,132,1,83.1,13.84,179.4,0.683,0.0845,0,60.32774,-170.02717,52,2.9,4,EBS,9
1.58,0,0.14,0.5,4.77,0.87,0,0,0.27,0.06,11.1,0,0,8.24,0.42,1.26,2.07,1.67,0.97,0,0.81,0,1.34,0.28,4.44,0.56,9.54,10.86,0.91,0.23,0,0,1.24,0.83,0.37,0,0,0.07,0.36,0.15,0,0,3.81,1.82,5.53,0,0,1.06,0,0.2,4.58,0,0.27,23.21,0.82,0.49,1.33,2.39,0.34,0.92,0,0,0,0.59,0,2.84,0.14,8.86,1.24,9.74,29.04,47.51,49.79,1.71,36.95,0.38,0.17,15.36,1.31,0.74,1.36,0.88,23.06,2.62,2019-203,2019,201901,J-18,17667.363861,0.0129736505923596,360535.5899406321,94,98,1,81.68,12.43,184.5,0.9734,0.1859,0,58.01197,-168.44416,70,3.5,2,EBS,5
3.04,0.07,0.07,0.26,0.58,0.69,0,0.48,0.19,0,10.26,0,0,5.83,0.22,1.01,1.06,1.82,0.7,0,0.69,0,1.59,0.13,4.93,1.36,10.93,9.73,1.02,0.17,0.1,0,1.35,0.77,0.35,0,0.56,0.16,0.47,0.12,0,0,6.33,2.13,6.71,0,0,1.12,0,0.16,3.98,0,0.37,23.66,0.37,0.95,1.47,2.42,0.44,1.12,0,0,0,0.53,0,2.49,0,9.76,1.68,4.27,23.79,51.02,51.58,2.17,38.5,0.41,0.21,20,1.51,0.57,1.09,1.12,12.33,2.42,2019-204,2019,201901,J-18,17667.363861,0.0129736505923596,360535.5899406321,94,98,1,84.5,13.54,214.7,0.6913,0.0996,0,58.01197,-168.44416,70,3.5,2,EBS,5
7.49,0,0.29,0.78,3.24,2.12,0,1.83,0.59,0,41.58,0,0,28.2,0.78,2.84,2.96,4.74,1.91,0,1.82,0,3.38,0.87,13.55,2.29,34.95,27.7,2.42,0.44,0.21,0,3.75,1.93,0.81,0,1.37,0.25,1.97,0.45,0,0,12.76,5.05,18.73,0,0,2.67,0,0.43,8.13,0,1.05,60.69,1.25,2.21,3.22,5.6,1.11,3.47,0,0,0,1.51,0,6.65,0.25,24.11,2.44,14.37,80.82,147.08,130.92,1.62,98.1,0.4,0.13,47.58,4,0.68,1.01,1.26,14.33,2.52,2019-205,2019,201901,J-18,17667.363861,0.0129736505923596,360535.5899406321,94,98,1,84.12,12.94,215.4,1.3343,0.2931,0,58.01197,-168.44416,70,3.5,2,EBS,5
5.52,0,0.28,0.66,2.9,1.72,0,1.59,0.18,0.05,25.56,0,0,17.13,0.74,2.44,2.63,2.52,1.62,0,1.69,0,2.27,0.62,8.99,1.74,20.66,18.31,1.85,0.39,0,0,2.7,1.47,0.73,0,1,0.32,1.09,0.32,0,0,8.96,4.01,14,0,0,2.13,0,0.33,5.62,0,0.6,42.66,1.27,1.14,2.24,6.01,0.88,2.09,0,0,0,0.88,0,5.17,0.21,19.55,1.79,12.12,55.66,99.23,94.29,1.69,71.65,0.46,0.14,36.37,3.02,0.67,0.93,1.13,15.68,2.18,2019-206,2019,201901,J-18,17667.363861,0.0129736505923596,360535.5899406321,94,98,1,92.71,14.74,279.4,1.3803,0.2051,0,58.01197,-168.44416,70,3.5,2,EBS,5
0.05,0,0,0,0.04,0,0,0.02,0,0.03,0.2,0,0,0.16,0.02,0.04,0.06,0.06,0,0,0.02,0,0.16,0,0.15,0.03,0.12,0.15,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.15,0.02,0.08,0,0,0,0,0.03,0.1,0,0,0.59,0.31,0,0,0.09,0,0,0,0,0,0,0,0.13,0,0.08,0.18,0.16,0.93,0.99,1.16,1.26,0.96,0.13,0.39,0.33,0.02,0.79,11.46,0.76,NA,7.53,2019-207,2019,201901,J-18,17667.363861,0.0129736505923596,360535.5899406321,94,98,1,85.68,14.16,224.9,1.0687,0.4995,0,58.01197,-168.44416,70,3.5,2,EBS,5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-208,2019,201901,J-20,12583.962078,0.012972170667555,8171.3386846751155,94,121,1,87.46,13.24,277.6,0.8844,0.1111,0,57.98737,-169.68823,70,3.3,2,EBS,5
